500,-1.1372e-38,1.0973e-46,-1.103e-22
501,-1.0057e-37,1.2111e-45,-4.9971e-22
502,-8.5777e-37,1.2881e-44,-2.1982e-21
503,-7.0588e-36,1.3206e-43,-9.3925e-21
504,-5.6066e-35,1.3057e-42,-3.8991e-20
505,-4.2998e-34,1.2454e-41,-1.5732e-19
506,-3.1851e-33,1.1464e-40,-6.1705e-19
507,-2.2798e-32,1.0188e-39,-2.3537e-18
508,-1.5773e-31,8.7436e-39,-8.7334e-18
509,-1.0552e-30,7.25e-38,-3.1532e-17
510,-6.8279e-30,5.81e-37,-1.1081e-16
511,-4.2752e-29,4.5014e-36,-3.7914e-16
512,-2.5911e-28,3.373e-35,-1.2633e-15
513,-1.5205e-27,2.4452e-34,-4.1009e-15
514,-8.6429e-27,1.7156e-33,-1.2971e-14
515,-4.76e-26,1.1653e-32,-3.9991e-14
516,-2.5409e-25,7.6655e-32,-1.2021e-13
517,-1.3151e-24,4.8849e-31,-3.5238e-13
518,-6.601e-24,3.0168e-30,-1.0076e-12
519,-3.2145e-23,1.806e-29,-2.8115e-12
520,-1.5192e-22,1.0485e-28,-7.6563e-12
521,-6.9699e-22,5.904e-28,-2.0355e-11
522,-3.1052e-21,3.2259e-27,-5.2841e-11
523,-1.3438e-20,1.7108e-26,-1.3399e-10
524,-5.6507e-20,8.8093e-26,-3.3193e-10
525,-2.3094e-19,4.4053e-25,-8.0355e-10
526,-9.1765e-19,2.1402e-24,-1.9014e-09
527,-3.546e-18,1.0104e-23,-4.3991e-09
528,-1.333e-17,4.6367e-23,-9.9527e-09
529,-4.876e-17,2.069e-22,-2.2026e-08
530,-1.736e-16,8.9791e-22,-4.7691e-08
531,-6.0178e-16,3.7912e-21,-1.0105e-07
532,-2.0315e-15,1.5577e-20,-2.0959e-07
533,-6.6807e-15,6.2305e-20,-4.2558e-07
534,-2.1408e-14,2.4264e-19,-8.4628e-07
535,-6.686e-14,9.2035e-19,-1.6483e-06
536,-2.0358e-13,3.4009e-18,-3.1452e-06
537,-6.0448e-13,1.2246e-17,-5.8811e-06
538,-1.7508e-12,4.2982e-17,-1.0778e-05
539,-4.9473e-12,1.4708e-16,-1.9364e-05
540,-1.3644e-11,4.9085e-16,-3.4111e-05
541,-3.6729e-11,1.5979e-15,-5.8933e-05
542,-9.654e-11,5.0754e-15,-9.9875e-05
543,-2.4783e-10,1.5733e-14,-0.00016607
544,-6.2147e-10,4.7611e-14,-0.00027097
545,-1.5228e-09,1.4068e-13,-0.00043396
546,-3.6467e-09,4.0599e-13,-0.00068228
547,-8.537e-09,1.1446e-12,-0.0010533
548,-1.9541e-08,3.153e-12,-0.0015969
549,-4.3747e-08,8.4888e-12,-0.0023781
550,-9.5805e-08,2.2342e-11,-0.0034794
551,-2.0529e-07,5.7498e-11,-0.0050022
552,-4.3051e-07,1.4472e-10,-0.007068
553,-8.8374e-07,3.5632e-10,-0.0098171
554,-1.7762e-06,8.5843e-10,-0.013406
555,-3.496e-06,2.0239e-09,-0.018002
556,-6.7402e-06,4.6711e-09,-0.023774
557,-1.2731e-05,1.0555e-08,-0.030886
558,-2.3564e-05,2.3357e-08,-0.039477
559,-4.2748e-05,5.0625e-08,-0.049651
560,-7.6025e-05,1.075e-07,-0.06146
561,-0.00013257,2.2369e-07,-0.074887
562,-0.00022671,4.5618e-07,-0.089833
563,-0.00038031,9.1199e-07,-0.10611
564,-0.00062591,1.7877e-06,-0.12344
565,-0.0010108,3.4364e-06,-0.14143
566,-0.0016022,6.4794e-06,-0.15965
567,-0.002493,1.1986e-05,-0.17756
568,-0.0038087,2.1756e-05,-0.1946
569,-0.0057141,3.8755e-05,-0.21021
570,-0.0084201,6.777e-05,-0.22383
571,-0.012189,0.00011635,-0.23498
572,-0.017337,0.00019615,-0.24323
573,-0.024234,0.00032477,-0.2483
574,-0.033295,0.00052824,-0.25
575,-0.04497,0.00084414,-0.24831
576,-0.059721,0.0013256,-0.24332
577,-0.077994,0.0020459,-0.23528
578,-0.10019,0.003104,-0.22452
579,-0.1266,0.00463,-0.21146
580,-0.1574,0.0067912,-0.19661
581,-0.19258,0.009797,-0.18047
582,-0.23191,0.013902,-0.16358
583,-0.2749,0.019409,-0.14642
584,-0.32082,0.026662,-0.12944
585,-0.36868,0.036045,-0.11304
586,-0.41726,0.047965,-0.097522
587,-0.46516,0.062835,-0.08313
588,-0.51085,0.081048,-0.070024
589,-0.55277,0.10294,-0.058294
590,-0.58943,0.12878,-0.047967
591,-0.61946,0.1587,-0.039017
592,-0.64173,0.19267,-0.031377
593,-0.6554,0.23049,-0.024949
594,-0.66,0.27173,-0.019618
595,-0.65543,0.31574,-0.015257
596,-0.64197,0.36165,-0.011736
597,-0.62024,0.40841,-0.0089303
598,-0.59121,0.45478,-0.006723
599,-0.55603,0.49942,-0.0050079
600,-0.51606,0.54093,-0.0036914
601,-0.47271,0.57796,-0.0026929
602,-0.42742,0.60924,-0.0019444
603,-0.38153,0.63368,-0.0013898
604,-0.33625,0.65043,-0.00098341
605,-0.29264,0.65893,-0.00068896
606,-0.25152,0.65894,-0.00047795
607,-0.21353,0.65053,-0.00032835
608,-0.17907,0.6341,-0.00022341
609,-0.14837,0.61035,-0.00015056
610,-0.12147,0.58021,-0.00010052
611,-0.098268,0.54478,-6.6482e-05
612,-0.078572,0.5053,-4.3566e-05
613,-0.062098,0.46304,-2.8289e-05
614,-0.048516,0.41926,-1.8204e-05
615,-0.037475,0.37513,-1.161e-05
616,-0.028623,0.33173,-7.3386e-06
