383.02,0.013561,1.1255e-12,6.1507e-14
385.02,0.021391,1.5269e-11,9.6011e-13
386.01,0.026334,5.1655e-11,3.4773e-12
388.01,0.039025,5.5239e-10,4.269e-11
392.01,0.07598,3.9777e-08,4.0315e-09
394.01,0.10006,2.6999e-07,3.1258e-08
396,0.12711,1.5988e-06,2.1119e-07
398.03,0.15633,8.4808e-06,1.279e-06
399.98,0.18461,3.7363e-05,6.3958e-06
401.97,0.21158,0.00014909,2.8996e-05
403.02,0.22437,0.00029334,6.0975e-05
405.01,0.24495,0.00097246,0.00022926
407,0.2593,0.0028643,0.00076493
408.54,0.26544,0.0060847,0.0017872
410.42,0.26677,0.014012,0.0046213
411.68,0.2639,0.023094,0.0082216
412.61,0.2599,0.032598,0.012281
414,0.25124,0.05218,0.02138
415,0.2432,0.070913,0.03085
415.72,0.2366,0.087028,0.039523
416.02,0.23366,0.09442,0.043654
416.63,0.22732,0.1108,0.053136
417.25,0.22062,0.12875,0.064035
417.86,0.21358,0.14824,0.076457
418.16,0.21005,0.15821,0.083055
418.78,0.2026,0.17967,0.097804
419.07,0.19891,0.19047,0.10552
419.38,0.19513,0.20163,0.11371
419.68,0.19135,0.21282,0.12214
420.29,0.1835,0.23621,0.14052
420.59,0.17963,0.24771,0.14997
421,0.17437,0.26328,0.1632
421.51,0.16773,0.28269,0.18052
421.81,0.16385,0.29382,0.1909
422,0.16133,0.30097,0.19775
422.09,0.16019,0.30418,0.20088
422.39,0.15632,0.31488,0.21156
422.69,0.15247,0.32529,0.22235
423.02,0.14817,0.33653,0.23451
423.28,0.14484,0.34494,0.24399
423.89,0.13702,0.36344,0.26634
424.19,0.13328,0.37162,0.27704
424.5,0.12954,0.37925,0.28765
424.8,0.12585,0.38623,0.29801
425.1,0.12219,0.39255,0.30814
425.4,0.11857,0.39819,0.31799
425.7,0.11502,0.40304,0.3274
426,0.11151,0.40717,0.33645
426.3,0.10806,0.41049,0.34501
426.99,0.10035,0.41512,0.36276
428.17,0.087826,0.41313,0.38587
429.45,0.075327,0.39728,0.39873
430.03,0.070075,0.3859,0.40003
430.43,0.06655,0.37655,0.39924
430.76,0.063742,0.36809,0.39757
430.99,0.061859,0.3619,0.39589
431.43,0.058359,0.34927,0.39148
431.76,0.055798,0.33909,0.38714
432.03,0.053848,0.33079,0.38315
432.11,0.053209,0.32796,0.38171
432.45,0.050814,0.31693,0.37571
432.78,0.048513,0.30565,0.36901
433,0.046986,0.29781,0.36403
433.13,0.046164,0.29346,0.36117
433.14,0.046065,0.29293,0.36082
433.48,0.043914,0.28113,0.35268
433.81,0.041852,0.26928,0.344
434.03,0.040493,0.26119,0.33779
434.01,0.040606,0.26187,0.33833
434.03,0.040517,0.26133,0.33791
434.5,0.037769,0.2443,0.32417
434.83,0.035928,0.2324,0.31402
435.16,0.034179,0.22075,0.30365
435.18,0.034095,0.22019,0.30314
435.51,0.032392,0.20851,0.29231
435.84,0.030762,0.19707,0.2813
435.86,0.03069,0.19656,0.2808
436.19,0.029124,0.18532,0.26957
436.52,0.027632,0.17442,0.25831
436.53,0.027579,0.17403,0.2579
436.87,0.026143,0.16338,0.24651
436.99,0.025637,0.15959,0.24237
437.21,0.024716,0.15266,0.23468
437.54,0.023404,0.1427,0.22334
437.88,0.022156,0.13317,0.21217
438.21,0.020961,0.124,0.20111
438.54,0.019823,0.11524,0.19026
439.01,0.01829,0.10345,0.17516
439.2,0.017699,0.098911,0.1692
439.53,0.016718,0.091414,0.15914
440,0.015396,0.081397,0.1453
