499.54,6.2399e-08,2.0395e-08,6.0723e-09,1.6295e-09,3.8942e-10,8.173e-11,1.4825e-11,2.2812e-12,2.9143e-13
499.53,6.2925e-08,2.0576e-08,6.1292e-09,1.6457e-09,3.935e-10,8.2638e-11,1.5e-11,2.3099e-12,2.9533e-13
499.51,6.3455e-08,2.0759e-08,6.1867e-09,1.662e-09,3.9763e-10,8.3556e-11,1.5177e-11,2.3389e-12,2.9929e-13
499.5,6.399e-08,2.0944e-08,6.2447e-09,1.6784e-09,4.0179e-10,8.4484e-11,1.5356e-11,2.3682e-12,3.0329e-13
499.49,6.453e-08,2.113e-08,6.3032e-09,1.6951e-09,4.06e-10,8.5422e-11,1.5537e-11,2.3979e-12,3.0734e-13
499.48,6.5074e-08,2.1317e-08,6.3622e-09,1.7118e-09,4.1026e-10,8.6371e-11,1.572e-11,2.428e-12,3.1145e-13
499.46,6.5622e-08,2.1506e-08,6.4218e-09,1.7288e-09,4.1455e-10,8.7329e-11,1.5905e-11,2.4584e-12,3.1562e-13
499.45,6.6175e-08,2.1697e-08,6.4819e-09,1.7459e-09,4.1889e-10,8.8299e-11,1.6093e-11,2.4893e-12,3.1984e-13
499.44,6.6732e-08,2.189e-08,6.5426e-09,1.7632e-09,4.2328e-10,8.9278e-11,1.6282e-11,2.5205e-12,3.2411e-13
499.43,6.7294e-08,2.2084e-08,6.6038e-09,1.7806e-09,4.2771e-10,9.0269e-11,1.6474e-11,2.5521e-12,3.2844e-13
499.41,6.7861e-08,2.228e-08,6.6656e-09,1.7982e-09,4.3218e-10,9.127e-11,1.6668e-11,2.584e-12,3.3283e-13
499.4,6.8432e-08,2.2478e-08,6.728e-09,1.816e-09,4.3671e-10,9.2282e-11,1.6864e-11,2.6164e-12,3.3727e-13
499.39,6.9008e-08,2.2677e-08,6.791e-09,1.8339e-09,4.4127e-10,9.3306e-11,1.7063e-11,2.6492e-12,3.4178e-13
499.38,6.9588e-08,2.2878e-08,6.8545e-09,1.852e-09,4.4589e-10,9.434e-11,1.7264e-11,2.6824e-12,3.4634e-13
499.36,7.0174e-08,2.3081e-08,6.9186e-09,1.8703e-09,4.5055e-10,9.5385e-11,1.7467e-11,2.7159e-12,3.5096e-13
499.35,7.0764e-08,2.3285e-08,6.9832e-09,1.8888e-09,4.5526e-10,9.6442e-11,1.7672e-11,2.7499e-12,3.5565e-13
499.34,7.1359e-08,2.3491e-08,7.0485e-09,1.9075e-09,4.6002e-10,9.7511e-11,1.788e-11,2.7844e-12,3.6039e-13
499.33,7.1959e-08,2.37e-08,7.1144e-09,1.9263e-09,4.6483e-10,9.8591e-11,1.8091e-11,2.8192e-12,3.652e-13
499.31,7.2564e-08,2.3909e-08,7.1809e-09,1.9453e-09,4.6968e-10,9.9683e-11,1.8303e-11,2.8545e-12,3.7007e-13
499.3,7.3174e-08,2.4121e-08,7.2479e-09,1.9645e-09,4.7459e-10,1.0079e-10,1.8519e-11,2.8902e-12,3.75e-13
499.29,7.3789e-08,2.4335e-08,7.3156e-09,1.9839e-09,4.7954e-10,1.019e-10,1.8736e-11,2.9263e-12,3.8e-13
499.28,7.4408e-08,2.455e-08,7.384e-09,2.0035e-09,4.8455e-10,1.0303e-10,1.8957e-11,2.9629e-12,3.8507e-13
499.26,7.5033e-08,2.4767e-08,7.4529e-09,2.0233e-09,4.8961e-10,1.0417e-10,1.9179e-11,3e-12,3.902e-13
499.25,7.5664e-08,2.4986e-08,7.5225e-09,2.0432e-09,4.9472e-10,1.0532e-10,1.9405e-11,3.0375e-12,3.954e-13
499.24,7.6299e-08,2.5207e-08,7.5927e-09,2.0634e-09,4.9988e-10,1.0649e-10,1.9633e-11,3.0754e-12,4.0066e-13
499.23,7.6939e-08,2.543e-08,7.6635e-09,2.0837e-09,5.051e-10,1.0767e-10,1.9863e-11,3.1138e-12,4.06e-13
499.21,7.7585e-08,2.5655e-08,7.735e-09,2.1042e-09,5.1037e-10,1.0886e-10,2.0096e-11,3.1527e-12,4.1141e-13
499.2,7.8236e-08,2.5882e-08,7.8071e-09,2.125e-09,5.1569e-10,1.1006e-10,2.0332e-11,3.1921e-12,4.1688e-13
499.19,7.8892e-08,2.6111e-08,7.8799e-09,2.1459e-09,5.2107e-10,1.1128e-10,2.0571e-11,3.232e-12,4.2243e-13
499.18,7.9554e-08,2.6342e-08,7.9534e-09,2.167e-09,5.265e-10,1.1251e-10,2.0812e-11,3.2723e-12,4.2805e-13
499.16,8.0221e-08,2.6574e-08,8.0275e-09,2.1884e-09,5.3199e-10,1.1375e-10,2.1056e-11,3.3131e-12,4.3375e-13
