500,1.7789e-13,3.7435e-20
499.99,1.8029e-13,3.8042e-20
499.97,1.8272e-13,3.866e-20
499.96,1.8518e-13,3.9287e-20
499.95,1.8767e-13,3.9924e-20
499.94,1.902e-13,4.0572e-20
499.93,1.9276e-13,4.123e-20
499.91,1.9536e-13,4.1899e-20
499.9,1.9799e-13,4.2578e-20
499.89,2.0065e-13,4.3268e-20
499.88,2.0335e-13,4.397e-20
499.86,2.0609e-13,4.4682e-20
499.85,2.0886e-13,4.5406e-20
499.84,2.1167e-13,4.6142e-20
499.83,2.1451e-13,4.6889e-20
499.81,2.174e-13,4.7648e-20
499.8,2.2032e-13,4.842e-20
499.79,2.2328e-13,4.9204e-20
499.78,2.2628e-13,5e-20
499.76,2.2932e-13,5.081e-20
499.75,2.324e-13,5.1632e-20
499.74,2.3552e-13,5.2467e-20
499.73,2.3868e-13,5.3316e-20
499.71,2.4188e-13,5.4178e-20
499.7,2.4513e-13,5.5054e-20
499.69,2.4841e-13,5.5944e-20
499.68,2.5175e-13,5.6849e-20
499.66,2.5512e-13,5.7768e-20
499.65,2.5854e-13,5.8701e-20
499.64,2.6201e-13,5.965e-20
499.63,2.6552e-13,6.0613e-20
499.61,2.6908e-13,6.1592e-20
499.6,2.7268e-13,6.2587e-20
499.59,2.7634e-13,6.3598e-20
499.58,2.8004e-13,6.4625e-20
499.56,2.8379e-13,6.5668e-20
499.55,2.8759e-13,6.6728e-20
499.54,2.9143e-13,6.7804e-20
499.53,2.9533e-13,6.8898e-20
499.51,2.9929e-13,7.001e-20
499.5,3.0329e-13,7.1139e-20
499.49,3.0734e-13,7.2286e-20
499.48,3.1145e-13,7.3452e-20
499.46,3.1562e-13,7.4636e-20
499.45,3.1984e-13,7.5839e-20
499.44,3.2411e-13,7.7061e-20
499.43,3.2844e-13,7.8303e-20
499.41,3.3283e-13,7.9564e-20
499.4,3.3727e-13,8.0846e-20
499.39,3.4178e-13,8.2148e-20
499.38,3.4634e-13,8.3471e-20
499.36,3.5096e-13,8.4814e-20
499.35,3.5565e-13,8.618e-20
499.34,3.6039e-13,8.7567e-20
499.33,3.652e-13,8.8976e-20
