381.99,0.0028869,2.7516e-11
383.01,0.0037274,6.7622e-11
383.99,0.0047374,1.5857e-10
385.01,0.0060119,3.7313e-10
386,0.0075138,8.3867e-10
387.01,0.0093786,1.8935e-09
388,0.011537,4.0906e-09
388.99,0.014078,8.6532e-09
390,0.017149,1.8369e-08
390.99,0.020613,3.7439e-08
392,0.02472,7.6409e-08
392.99,0.029269,1.4986e-07
394.01,0.034567,2.9418e-07
394.99,0.040326,5.5554e-07
396.01,0.046936,1.0514e-06
396.99,0.054,1.9174e-06
398.01,0.061958,3.5e-06
398.99,0.070305,6.1622e-06
400.01,0.079544,1.0853e-05
400.99,0.08907,1.8478e-05
402,0.099404,3.1419e-05
403.02,0.11022,5.2579e-05
404,0.12105,8.5201e-05
405.01,0.13249,0.00013792
406,0.14372,0.00021651
407.01,0.15533,0.00033936
407.99,0.16651,0.00051723
409,0.17777,0.00078536
409.99,0.18833,0.0011607
411,0.19873,0.0017116
412.01,0.20846,0.0024857
412.99,0.21715,0.0035178
414,0.22523,0.0049638
415.01,0.23229,0.0069021
416,0.23811,0.0093795
417.01,0.24294,0.012687
417.99,0.24645,0.016781
419,0.24883,0.022097
420.01,0.24992,0.02871
420.99,0.24976,0.036533
422,0.24834,0.04627
423.01,0.24571,0.057816
423.99,0.24205,0.070922
423.99,0.24205,0.070922
425,0.2372,0.08646
426.01,0.23134,0.10412
427.01,0.22456,0.12387
427.99,0.21723,0.14491
429,0.20899,0.16838
430.01,0.20015,0.19341
431.01,0.19087,0.21957
432.01,0.18125,0.24645
432.99,0.17165,0.27282
433.99,0.16163,0.2997
435,0.15155,0.32576
436.01,0.14149,0.35038
436.98,0.13186,0.37225
438.02,0.12182,0.39282
439.01,0.11263,0.40912
440.02,0.10346,0.42239
441,0.094901,0.43152
442.02,0.086466,0.43682
443.01,0.07871,0.43785
444.01,0.07136,0.43482
445,0.064462,0.42786
445.99,0.058041,0.41721
446.99,0.052052,0.40314
448.02,0.046369,0.38555
448.99,0.041441,0.36652
450.02,0.036655,0.34425
451.01,0.032435,0.32114
452.02,0.028593,0.29697
453.01,0.025143,0.27245
454.01,0.022028,0.24782
455.01,0.019256,0.22373
456.01,0.016775,0.20031
457,0.014576,0.17801
458,0.012624,0.15693
459,0.010904,0.13731
459.99,0.0093987,0.11932
461.01,0.0080388,0.10243
462,0.0068913,0.08772
463.02,0.0058607,0.074173
464.01,0.0049968,0.062609
465,0.0042505,0.0525
465.99,0.0036064,0.043723
467.01,0.0030366,0.035958
468,0.0025634,0.029543
469.01,0.0021472,0.023962
470,0.0018039,0.019433
471.02,0.0015038,0.015555
472,0.0012575,0.012456
473.02,0.0010432,0.0098417
474.01,0.00086831,0.0077835
475.02,0.00071705,0.0060735
476.01,0.00059427,0.0047466
477.02,0.0004885,0.0036585
478.01,0.00040293,0.0028242
479.02,0.00032981,0.0021513
480.01,0.00027094,0.0016422
481.03,0.00022077,0.0012361
482.01,0.00018069,0.00093364
483.03,0.00014662,0.00069484
483.98,0.00012027,0.00052383
485.03,9.6568e-05,0.00038201
486.01,7.8415e-05,0.00028243
487.03,6.3135e-05,0.00020573
488.01,5.1075e-05,0.00015054
489,4.1234e-05,0.00010959
490.01,3.3012e-05,7.8601e-05
491,2.6556e-05,5.6655e-05
491.98,2.1321e-05,4.0629e-05
492.01,2.1183e-05,4.0231e-05
493,1.6985e-05,2.8732e-05
494.01,1.3501e-05,2.0205e-05
494.99,1.0788e-05,1.4296e-05
496.01,8.5459e-06,9.959e-06
496.99,6.8052e-06,6.9806e-06
498.01,5.3727e-06,4.8182e-06
498.99,4.2658e-06,3.3489e-06
500.01,3.357e-06,2.2909e-06
500.99,2.6565e-06,1.5781e-06
502.01,2.084e-06,1.0702e-06
502.99,1.6447e-06,7.3141e-07
504.01,1.2863e-06,4.9183e-07
504.99,1.012e-06,3.3329e-07
506.01,7.8897e-07,2.222e-07
506.99,6.191e-07,1.4945e-07
508.01,4.8142e-07,9.8881e-08
508.99,3.7674e-07,6.6003e-08
510.01,2.9208e-07,4.3314e-08
510.99,2.2797e-07,2.8698e-08
512.01,1.7632e-07,1.8699e-08
512.99,1.3723e-07,1.2295e-08
514.01,1.0587e-07,7.9525e-09
514.99,8.2195e-08,5.1924e-09
516.01,6.3233e-08,3.3332e-09
516.99,4.899e-08,2.1625e-09
518.01,3.7607e-08,1.3792e-09
518.99,2.9062e-08,8.885e-10
520.01,2.2251e-08,5.6263e-10
520.99,1.7161e-08,3.6029e-10
522.01,1.3113e-08,2.2676e-10
522.99,1.0086e-08,1.4418e-10
524.01,7.6881e-09,9.0128e-11
524.99,5.9028e-09,5.6983e-11
526.01,4.491e-09,3.5419e-11
526.99,3.4412e-09,2.2262e-11
528.01,2.6121e-09,1.3749e-11
528.99,1.9981e-09,8.5963e-12
530.01,1.5137e-09,5.2781e-12
530.99,1.1554e-09,3.2803e-12
532.01,8.7365e-10,2.0028e-12
532.99,6.6584e-10,1.2386e-12
534.01,5.0253e-10,7.5213e-13
534.99,3.8232e-10,4.6274e-13
536.01,2.8804e-10,2.795e-13
536.99,2.1877e-10,1.7109e-13
538.01,1.6454e-10,1.0281e-13
538.99,1.2476e-10,6.2626e-14
540.01,9.368e-11,3.7445e-14
540.99,7.0923e-11,2.2701e-14
542.01,5.3169e-11,1.3508e-14
543,4.018e-11,8.1471e-15
544.01,3.0084e-11,4.8276e-15
544.99,2.2708e-11,2.9002e-15
546.01,1.6977e-11,1.7107e-15
546.99,1.2793e-11,1.0228e-15
548.01,9.551e-12,6.0065e-16
548.99,7.1875e-12,3.576e-16
550.01,5.3601e-12,2.0923e-16
550.99,4.0284e-12,1.2406e-16
552.01,2.9994e-12,7.2246e-17
552.99,2.2521e-12,4.2691e-17
554.01,1.6742e-12,2.475e-17
554.99,1.2555e-12,1.4569e-17
556.01,9.3224e-13,8.4136e-18
556.99,6.9831e-13,4.9345e-18
558.01,5.1789e-13,2.839e-18
558.99,3.8751e-13,1.6591e-18
560.01,2.8715e-13,9.5162e-19
560.99,2.1457e-13,5.5391e-19
562.01,1.5883e-13,3.1659e-19
562.99,1.1856e-13,1.8366e-19
564.01,8.77e-14,1.0468e-19
564.99,6.5401e-14,6.053e-20
566.01,4.8315e-14,3.4367e-20
566.99,3.5997e-14,1.9811e-20
568.01,2.6568e-14,1.1212e-20
