381.9,0.14
385,0.136
388,0.135
390.5,0.14
393,0.15
395,0.162
397,0.176
399,0.19
401,0.204
402.4,0.22
404.3,0.23
406.3,0.25
408,0.26
410,0.279
411,0.296
412,0.31
413,0.327
413.7,0.35
414.3,0.36
415,0.382
415.7,0.4
416,0.419
416.7,0.44
417.3,0.46
417.6,0.48
418,0.498
418.4,0.51
419,0.535
419.5,0.556
419.8,0.576
420,0.597
420.3,0.615
420.6,0.63
421,0.653
421.1,0.67
421.4,0.69
421.7,0.7
422,0.739
422,0.722
422.5,0.758
423,0.776
423.3,0.792
423.6,0.81
424,0.843
424,0.827
424.4,0.858
424.7,0.88
425.2,0.89
425.8,0.907
426.3,0.923
427.4,0.937
428.5,0.924
428.8,0.906
429.4,0.894
429.7,0.875
430,0.858
430.2,0.844
430.5,0.829
430.8,0.814
431,0.798
431.3,0.783
431.6,0.764
432,0.744
432.2,0.726
432.5,0.709
432.5,0.691
432.8,0.675
433,0.659
433.3,0.64
433.6,0.621
434,0.605
434,0.586
434.5,0.568
434.7,0.551
434.7,0.534
435,0.515
435,0.499
435.3,0.488
435.6,0.48
435.9,0.46
436,0.447
436.4,0.43
436.7,0.41
437,0.396
437.3,0.38
437.6,0.36
438,0.345
438,0.329
438.4,0.31
439,0.295
439.3,0.28
439.5,0.26
440,0.244
440.7,0.23
441,0.212
441.5,0.2
442.3,0.18
443.4,0.16
444.3,0.15
445.4,0.13
447,0.117
449,0.103
451,0.0912
453,0.081
456,0.0735
459,0.0664
462,0.0614
465,0.056
469,0.0542
472,0.0521
475,0.051
478,0.0535
479,0.0545
480,0.0564
481,0.0554
482,0.0544
483,0.0556
484,0.0553
485,0.0545
486,0.0557
487,0.0566
488,0.0565
489,0.0567
490,0.0567
491,0.0576
492,0.0578
493,0.0587
494,0.0592
495,0.0606
496,0.0618
497,0.0618
498,0.0629
499,0.0633
500,0.0647
501,0.0649
502,0.0651
503,0.0659
504,0.0677
505,0.0677
506,0.066
507,0.0667
508,0.0683
509,0.0675
510,0.0675
511,0.0703
512,0.0691
513,0.0691
514,0.0703
515,0.07
516,0.0702
517,0.0713
518,0.0713
519,0.0701
520,0.0714
521,0.0714
522,0.0721
523,0.0716
524,0.0716
525,0.0746
528,0.0781
531,0.0783
534,0.0777
537,0.0722
538,0.0705
539,0.0704
540,0.0721
541,0.0716
542,0.0713
543,0.0691
545,0.0685
546,0.0685
548,0.0646
551,0.0662
552,0.0644
554,0.0721
555,0.0728
556,0.0761
557,0.0779
558,0.0827
560,0.0921
562,0.104
564,0.117
566,0.13
568,0.142
570,0.155
573,0.161
575,0.157
576,0.157
577,0.145
578,0.144
579,0.13
580,0.117
581,0.117
583,0.101
585,0.0858
587,0.0713
590,0.0605
593,0.0535
596,0.0478
599,0.046
602,0.0429
605,0.04
608,0.0394
611,0.0371
614,0.0351
617,0.0357
620,0.0343
621,0.0326
623,0.0328
624,0.0329
627,0.0309
630,0.0299
633,0.0311
636,0.0291
638,0.0279
639,0.0288
641,0.0333
642,0.0296
643,0.0327
644,0.0327
645,0.0321
646,0.0304
647,0.0314
648,0.0296
649,0.0301
650,0.0315
651,0.0297
652,0.0305
653,0.0296
654,0.0287
655,0.0305
656,0.0296
658,0.0297
659,0.0294
