379.8,2.1398e-11,8.1556e-15
381.91,1.3646e-10,6.2464e-14
384.02,8.1882e-10,4.5014e-13
386.13,4.6228e-09,3.052e-12
388.24,2.4556e-08,1.947e-11
390.35,1.2272e-07,1.1686e-10
392.45,5.7294e-07,6.5464e-10
394.56,2.5356e-06,3.4794e-09
396.67,1.0558e-05,1.7399e-08
398.77,4.11e-05,8.1274e-08
400.88,0.00015154,3.599e-07
402.98,0.0005227,1.4895e-06
405.08,0.0016973,5.8036e-06
407.19,0.00522,2.1416e-05
409.29,0.015,7.3936e-05
411.39,0.04064,0.00024028
413.49,0.10362,0.00073516
415.59,0.24874,0.00212
417.68,0.56,0.00572
419.78,1.1917,0.0146
421.88,2.3874,0.03508
423.98,4.5024,0.0794
426.07,7.9734,0.16856
428.17,13.331,0.33816
430.26,20.942,0.63684
432.35,30.986,1.1297
434.45,43.25,1.8921
436.54,56.768,2.9774
438.63,70.184,4.413
440.72,81.732,6.1614
442.81,89.658,8.1032
444.9,92.644,10.038
446.99,90.174,11.714
449.07,82.72,12.871
451.16,71.458,13.33
453.25,58.148,13.005
455.33,44.632,11.957
457.42,32.234,10.353
459.5,21.972,8.453
461.58,14.116,6.505
463.67,8.5252,4.71
465.75,4.8638,3.2188
467.83,2.6154,2.0732
469.91,1.3254,1.2585
471.99,0.63308,0.72006
474.06,0.28614,0.3895
476.14,0.12144,0.19802
478.22,0.04858,0.09488
480.3,0.01832,0.04284
