381.91,55.452
384.02,58.562
386.13,62.209
388.24,66.068
390.35,69.785
392.45,73.099
394.56,76.042
396.67,78.921
398.77,82.307
400.88,86.897
402.98,93.109
405.08,100.98
407.19,110
409.29,119.06
411.39,126.96
413.49,132.57
415.59,135.11
417.68,134.34
419.78,130.43
421.88,123.96
423.98,115.84
426.07,107.31
428.17,99.743
430.26,94.795
432.35,93.766
434.45,97.348
436.54,105.07
438.63,115.25
440.72,125.23
442.81,132.02
444.9,133.24
446.99,127.76
449.07,116.14
451.16,100.11
453.25,82.215
455.33,64.992
457.42,50.04
459.5,38.357
461.58,29.899
463.67,24.155
465.75,20.469
467.83,18.125
469.91,16.585
471.99,15.483
474.06,14.605
476.14,13.823
478.22,13.084
