614.09,1.9155e-65,2.5273e-88,4.2771e-77,1.1223e-07,0.002119,0.001984,0.23465
613.75,2.6999e-65,4.4304e-88,7.2263e-77,1.2096e-07,0.0022085,0.0022319,0.24446
613.42,3.8053e-65,7.7652e-88,1.2206e-76,1.3036e-07,0.0023014,0.0025064,0.25423
613.09,5.3632e-65,1.3607e-87,2.0614e-76,1.4047e-07,0.0023977,0.0028099,0.26393
612.75,7.5581e-65,2.3839e-87,3.4802e-76,1.5133e-07,0.0024975,0.0031449,0.2735
612.42,1.0652e-64,4.176e-87,5.8748e-76,1.6302e-07,0.0026011,0.0035138,0.28292
612.09,1.5011e-64,7.3139e-87,9.9147e-76,1.7559e-07,0.0027084,0.0039193,0.29214
611.76,2.1154e-64,1.2808e-86,1.6729e-75,1.891e-07,0.0028196,0.0043641,0.30112
611.42,2.9809e-64,2.2423e-86,2.822e-75,2.0362e-07,0.0029348,0.004851,0.30981
611.09,4.2004e-64,3.925e-86,4.7595e-75,2.1922e-07,0.0030541,0.005383,0.31818
610.76,5.9186e-64,6.8693e-86,8.0252e-75,2.3599e-07,0.0031776,0.005963,0.32619
610.42,8.3393e-64,1.202e-85,1.3528e-74,2.5401e-07,0.0033055,0.006594,0.33378
610.09,1.1749e-63,2.1026e-85,2.2798e-74,2.7335e-07,0.0034378,0.007279,0.34093
609.76,1.6553e-63,3.6776e-85,3.8414e-74,2.9413e-07,0.0035748,0.0080212,0.34759
609.42,2.332e-63,6.4313e-85,6.4711e-74,3.1645e-07,0.0037165,0.0088236,0.35374
609.09,3.2853e-63,1.1245e-84,1.0898e-73,3.4041e-07,0.003863,0.0096892,0.35932
608.76,4.6281e-63,1.9656e-84,1.835e-73,3.6614e-07,0.0040146,0.010621,0.36433
608.42,6.5194e-63,3.4354e-84,3.089e-73,3.9375e-07,0.0041712,0.011622,0.36871
608.09,9.1833e-63,6.0029e-84,5.1986e-73,4.2338e-07,0.0043331,0.012694,0.37245
607.76,1.2935e-62,1.0487e-83,8.7468e-73,4.5517e-07,0.0045004,0.013841,0.37553
607.43,1.8217e-62,1.8315e-83,1.4712e-72,4.8927e-07,0.0046731,0.015064,0.37792
607.09,2.5658e-62,3.1984e-83,2.474e-72,5.2586e-07,0.0048515,0.016366,0.37962
606.76,3.6135e-62,5.5842e-83,4.1596e-72,5.651e-07,0.0050358,0.017748,0.3806
606.43,5.0888e-62,9.7476e-83,6.9916e-72,6.0718e-07,0.0052259,0.019213,0.38086
606.09,7.1662e-62,1.7012e-82,1.1749e-71,6.523e-07,0.0054222,0.02076,0.3804
605.76,1.0091e-61,2.9681e-82,1.9738e-71,7.0066e-07,0.0056246,0.022392,0.37921
605.43,1.4209e-61,5.1778e-82,3.3151e-71,7.5249e-07,0.0058334,0.024107,0.37731
605.09,2.0006e-61,9.0303e-82,5.5665e-71,8.0804e-07,0.0060487,0.025906,0.3747
604.76,2.8166e-61,1.5744e-81,9.3436e-71,8.6755e-07,0.0062706,0.027789,0.37138
604.43,3.9653e-61,2.7447e-81,1.5681e-70,9.3131e-07,0.0064994,0.029753,0.36739
604.1,5.5824e-61,4.7837e-81,2.6309e-70,9.996e-07,0.0067351,0.031797,0.36273
603.76,7.8584e-61,8.3357e-81,4.413e-70,1.0727e-06,0.0069778,0.033919,0.35744
603.43,1.1062e-60,1.4522e-80,7.4002e-70,1.151e-06,0.0072278,0.036115,0.35154
603.1,1.557e-60,2.5293e-80,1.2406e-69,1.2349e-06,0.0074852,0.038381,0.34506
602.76,2.1915e-60,4.4042e-80,2.0792e-69,1.3246e-06,0.0077501,0.040713,0.33803
602.43,3.0843e-60,7.6674e-80,3.4838e-69,1.4206e-06,0.0080227,0.043105,0.3305
602.1,4.3404e-60,1.3344e-79,5.8352e-69,1.5234e-06,0.008303,0.045551,0.32249
601.77,6.108e-60,2.322e-79,9.7717e-69,1.6333e-06,0.0085914,0.048046,0.31406
601.43,8.5948e-60,4.0395e-79,1.6359e-68,1.7509e-06,0.0088878,0.05058,0.30523
601.1,1.2094e-59,7.0257e-79,2.738e-68,1.8766e-06,0.0091925,0.053147,0.29607
600.77,1.7016e-59,1.2217e-78,4.5811e-68,2.0111e-06,0.0095056,0.055737,0.2866
600.43,2.3939e-59,2.1238e-78,7.663e-68,2.1549e-06,0.0098272,0.058341,0.27688
600.1,3.3678e-59,3.6911e-78,1.2814e-67,2.3085e-06,0.010157,0.060949,0.26695
599.77,4.7373e-59,6.413e-78,2.142e-67,2.4727e-06,0.010497,0.063551,0.25686
599.43,6.6637e-59,1.114e-77,3.5799e-67,2.6482e-06,0.010845,0.066135,0.24664
599.1,9.3729e-59,1.9348e-77,5.9813e-67,2.8356e-06,0.011202,0.06869,0.23635
598.77,1.3182e-58,3.3592e-77,9.9903e-67,3.0359e-06,0.011568,0.071205,0.22603
598.43,1.8539e-58,5.8311e-77,1.6682e-66,3.2497e-06,0.011944,0.073667,0.21571
598.1,2.6072e-58,1.0119e-76,2.7847e-66,3.4781e-06,0.012329,0.076065,0.20544
597.77,3.6661e-58,1.7556e-76,4.6471e-66,3.7218e-06,0.012723,0.078386,0.19526
597.44,5.1549e-58,3.0451e-76,7.7526e-66,3.982e-06,0.013128,0.080618,0.1852
597.1,7.2471e-58,5.2798e-76,1.2928e-65,4.2596e-06,0.013542,0.082748,0.17529
596.77,1.0189e-57,9.153e-76,2.1555e-65,4.5559e-06,0.013966,0.084766,0.16557
596.44,1.4323e-57,1.5863e-75,3.5927e-65,4.8719e-06,0.0144,0.086659,0.15606
596.1,2.0134e-57,2.7486e-75,5.9863e-65,5.209e-06,0.014844,0.088417,0.14679
595.77,2.8299e-57,4.761e-75,9.9713e-65,5.5685e-06,0.015298,0.090029,0.13777
595.44,3.9774e-57,8.2448e-75,1.6604e-64,5.9518e-06,0.015763,0.091485,0.12904
595.1,5.5897e-57,1.4274e-74,2.7641e-64,6.3604e-06,0.016238,0.092777,0.12061
594.77,7.8549e-57,2.4705e-74,4.5998e-64,6.7958e-06,0.016723,0.093895,0.11248
594.44,1.1037e-56,4.2743e-74,7.6514e-64,7.2597e-06,0.017219,0.094833,0.10469
594.11,1.5507e-56,7.3937e-74,1.2725e-63,7.7541e-06,0.017726,0.095584,0.09722
593.77,2.1786e-56,1.2786e-73,2.1155e-63,8.2807e-06,0.018243,0.096144,0.090092
593.44,3.0606e-56,2.2106e-73,3.516e-63,8.8415e-06,0.018771,0.096507,0.083307
593.11,4.2992e-56,3.8206e-73,5.8416e-63,9.4386e-06,0.01931,0.096672,0.076867
