379.8,20.208
381.91,20.374
384.02,20.54
386.13,20.704
388.24,20.87
390.35,21.036
392.45,21.2
394.56,21.366
396.67,21.53
398.77,21.696
400.88,21.862
402.98,22.026
405.08,22.192
407.19,22.362
409.29,22.536
411.39,22.726
413.49,22.954
415.59,23.266
417.68,23.744
419.78,24.55
421.88,25.93
423.98,28.254
426.07,31.978
428.17,37.67
430.26,45.744
432.35,56.444
434.45,69.636
436.54,84.402
438.63,99.418
440.72,112.88
442.81,122.91
444.9,128
446.99,127.36
449.07,121.23
451.16,110.59
453.25,97.12
455.33,82.72
457.42,68.88
459.5,56.882
461.58,47.24
463.67,40.02
465.75,35.03
467.83,31.798
469.91,29.858
471.99,28.79
474.06,28.274
476.14,28.082
478.22,28.068
480.3,28.15
