381.9,0.025509,5.0957e-12
385,0.043327,2.1088e-10
388,0.067276,5.5839e-09
390.5,0.092126,6.7676e-08
393,0.12052,6.6747e-07
395,0.14473,3.6083e-06
397,0.16912,1.7236e-05
399,0.19242,7.3004e-05
401,0.21336,0.0002751
402.4,0.22595,0.00065063
404.3,0.23958,0.0019181
406.3,0.24896,0.0053853
408,0.25257,0.011919
410,0.25156,0.027596
411,0.24899,0.040437
412,0.24512,0.057808
413,0.24002,0.080655
413.7,0.23577,0.10039
414.3,0.23172,0.11998
415,0.22655,0.14616
415.7,0.22095,0.17601
416,0.21842,0.18995
416.7,0.21227,0.22509
417.3,0.20672,0.25805
417.6,0.20387,0.27545
418,0.19999,0.29954
418.4,0.19604,0.32458
419,0.18997,0.36369
419.5,0.18481,0.39744
419.8,0.18168,0.41807
420,0.17958,0.43195
420.3,0.17641,0.45289
420.6,0.17323,0.47392
421,0.16896,0.50198
421.1,0.16789,0.50898
421.4,0.16467,0.52988
421.7,0.16144,0.55057
422,0.15822,0.57099
422,0.15822,0.57099
422.5,0.15284,0.60416
423,0.14748,0.6359
423.3,0.14428,0.6541
423.6,0.14109,0.67157
424,0.13685,0.69358
424,0.13685,0.69358
424.4,0.13265,0.71396
424.7,0.12953,0.72807
425.2,0.12437,0.74916
425.8,0.11828,0.77011
426.3,0.1133,0.78369
427.4,0.10267,0.80032
428.5,0.092567,0.79814
428.8,0.089908,0.79431
429.4,0.084723,0.78263
429.7,0.082197,0.77486
430,0.079717,0.76586
430.2,0.07809,0.7592
430.5,0.075688,0.74825
430.8,0.073333,0.73622
431,0.071789,0.72763
431.3,0.069513,0.71393
431.6,0.067285,0.69932
432,0.064389,0.67855
432.2,0.062973,0.66766
432.5,0.060889,0.65076
432.5,0.060889,0.65076
432.8,0.058853,0.63324
433,0.057523,0.62126
433.3,0.055567,0.60289
433.6,0.053658,0.58412
434,0.051188,0.55859
434,0.051188,0.55859
434.5,0.048217,0.52613
434.7,0.047065,0.51303
434.7,0.047065,0.51303
435,0.045375,0.49335
435,0.045375,0.49335
435.3,0.043731,0.47367
435.6,0.042132,0.45406
435.9,0.040578,0.43458
436,0.04007,0.42812
436.4,0.038086,0.40254
436.7,0.036648,0.38367
437,0.035253,0.36512
437.3,0.0339,0.34693
437.6,0.032587,0.32914
438,0.030901,0.3061
438,0.030901,0.3061
438.4,0.029284,0.2839
439,0.026987,0.25232
439.3,0.025895,0.23734
439.5,0.025187,0.22766
440,0.023486,0.20455
440.7,0.021263,0.17489
441,0.020366,0.16313
441.5,0.01894,0.14479
442.3,0.016834,0.11865
443.4,0.014264,0.088749
444.3,0.012418,0.069001
445.4,0.010446,0.049875
447,0.0080649,0.030101
449,0.0057707,0.015178
451,0.0040784,0.0072231
453,0.0028481,0.0032493
456,0.0016265,0.00088521
459,0.00090589,0.00021432
462,0.00049265,4.6342e-05
465,0.00026187,8.9914e-06
469,0.00010902,8.5997e-07
472,5.5165e-05,1.3184e-07
475,2.7373e-05,1.84e-08
478,1.3331e-05,2.3471e-09
479,1.0447e-05,1.1589e-09
480,8.1705e-06,5.6684e-10
481,6.378e-06,2.7468e-10
482,4.9694e-06,1.3189e-10
483,3.8647e-06,6.2763e-11
484,3.0001e-06,2.9601e-11
485,2.3248e-06,1.3839e-11
486,1.7982e-06,6.4144e-12
487,1.3886e-06,2.9478e-12
488,1.0704e-06,1.3434e-12
489,8.2371e-07,6.0717e-13
490,6.3284e-07,2.722e-13
491,4.854e-07,1.2105e-13
492,3.7172e-07,5.3408e-14
493,2.8421e-07,2.3381e-14
494,2.1697e-07,1.0157e-14
495,1.6538e-07,4.3794e-15
496,1.2587e-07,1.8742e-15
497,9.5659e-08,7.9619e-16
498,7.2592e-08,3.358e-16
499,5.5009e-08,1.4062e-16
500,4.1626e-08,5.8473e-17
501,3.1456e-08,2.4147e-17
502,2.3738e-08,9.9039e-18
503,1.789e-08,4.035e-18
504,1.3465e-08,1.633e-18
505,1.0121e-08,6.5664e-19
506,7.5982e-09,2.6235e-19
507,5.6971e-09,1.0415e-19
508,4.2663e-09,4.1093e-20
509,3.1911e-09,1.6114e-20
510,2.384e-09,6.281e-21
511,1.779e-09,2.4337e-21
512,1.326e-09,9.3747e-22
513,9.8722e-10,3.5905e-22
514,7.3419e-10,1.3674e-22
515,5.4543e-10,5.1783e-23
516,4.0477e-10,1.9503e-23
517,3.0006e-10,7.3058e-24
518,2.2222e-10,2.7222e-24
519,1.644e-10,1.009e-24
520,1.2151e-10,3.7208e-25
521,8.9717e-11,1.3651e-25
522,6.6181e-11,4.9833e-26
523,4.8774e-11,1.8103e-26
524,3.5912e-11,6.5442e-27
525,2.6418e-11,2.3545e-27
528,1.0462e-11,1.0665e-28
531,4.112e-12,4.6404e-30
534,1.6047e-12,1.9433e-31
537,6.221e-13,7.8472e-33
538,4.5296e-13,2.6714e-33
539,3.2958e-13,9.0596e-34
540,2.3965e-13,3.0611e-34
541,1.7414e-13,1.0305e-34
542,1.2646e-13,3.4568e-35
543,9.1777e-14,1.1555e-35
545,4.825e-14,1.2777e-36
546,3.4953e-14,4.2276e-37
548,1.8312e-14,4.5829e-38
551,6.9152e-15,1.5975e-39
552,4.9932e-15,5.1867e-40
554,2.5994e-15,5.4199e-41
555,1.8742e-15,1.7445e-41
556,1.3506e-15,5.5995e-42
557,9.7291e-16,1.7924e-42
558,7.005e-16,5.7221e-43
560,3.6269e-16,5.786e-44
562,1.8747e-16,5.7916e-45
564,9.6752e-17,5.7409e-46
566,4.9859e-17,5.6375e-47
568,2.5658e-17,5.4864e-48
570,1.3186e-17,5.2933e-49
573,4.8469e-18,1.562e-50
575,2.4836e-18,1.4771e-51
576,1.7771e-18,4.5293e-52
577,1.2712e-18,1.3864e-52
578,9.0914e-19,4.2359e-53
579,6.5004e-19,1.292e-53
580,4.6467e-19,3.934e-54
581,3.3209e-19,1.1959e-54
583,1.6951e-19,1.0997e-55
585,8.6455e-20,1.005e-56
587,4.4063e-20,9.131e-58
590,1.6012e-20,2.4744e-59
593,5.8113e-21,6.6274e-61
596,2.1067e-21,1.7559e-62
599,7.6303e-22,4.6062e-64
602,2.7615e-22,1.1974e-65
605,9.9887e-23,3.0867e-67
608,3.6115e-23,7.8976e-69
