379.8,32.306
381.91,32
384.02,31.696
386.13,31.39
388.24,31.086
390.35,30.782
392.45,30.484
394.56,30.194
396.67,29.928
398.77,29.716
400.88,29.618
402.98,29.736
405.08,30.25
407.19,31.428
409.29,33.598
411.39,37.154
413.49,42.428
415.59,49.582
417.68,58.418
419.78,68.48
421.88,78.83
423.98,88.418
426.07,96.318
428.17,102.2
430.26,106.25
432.35,109.35
434.45,112.6
436.54,116.77
438.63,121.99
440.72,127.45
442.81,131.63
444.9,132.8
446.99,129.59
449.07,121.59
451.16,109.31
453.25,94.23
455.33,78.27
457.42,63.04
459.5,49.954
461.58,39.568
463.67,31.898
465.75,26.66
467.83,23.268
469.91,21.164
471.99,19.883
474.06,19.086
476.14,18.547
478.22,18.141
480.3,17.796
