399.23,7.1729e-08,5.6289e-18,6.0216e-25
400.22,1.6004e-07,4.2165e-17,7.0699e-24
401.2,3.4494e-07,2.945e-16,7.7227e-23
402.18,7.1853e-07,1.9197e-15,7.8559e-22
403.17,1.4472e-06,1.169e-14,7.4492e-21
404.15,2.8196e-06,6.6563e-14,6.5905e-20
405.13,5.3166e-06,3.5471e-13,5.4453e-19
406.12,9.7065e-06,1.7707e-12,4.2056e-18
407.1,1.7176e-05,8.2997e-12,3.0449e-17
408.08,2.9435e-05,3.6449e-11,2.0602e-16
409.07,4.8907e-05,1.5033e-10,1.3065e-15
410.05,7.8816e-05,5.8285e-10,7.7719e-15
411.03,0.00012325,2.1259e-09,4.3406e-14
412.01,0.00018709,7.3012e-09,2.278e-13
413,0.00027579,2.3629e-08,1.1243e-12
413.98,0.00039498,7.2119e-08,5.2224e-12
414.96,0.00054979,2.0775e-07,2.2851e-11
415.95,0.00074406,5.653e-07,9.4259e-11
416.93,0.00097971,1.4554e-06,3.6732e-10
417.91,0.0012548,3.5414e-06,1.3496e-09
418.9,0.0015645,8.158e-06,4.6855e-09
419.88,0.0018994,1.7805e-05,1.5382e-08
420.86,0.0022462,3.6844e-05,4.7788e-08
421.85,0.0025886,7.2337e-05,1.406e-07
422.83,0.002908,0.00013485,3.92e-07
423.81,0.0031857,0.00023884,1.0365e-06
424.79,0.0034043,0.00040222,2.6011e-06
425.78,0.00355,0.00064446,6.199e-06
426.76,0.0036136,0.00098352,1.4051e-05
427.74,0.0035917,0.0014293,3.0262e-05
428.73,0.0034871,0.0019803,6.2022e-05
429.71,0.0033081,0.0026172,0.00012104
430.69,0.0030674,0.0033018,0.00022509
431.68,0.0027808,0.0039787,0.0003991
432.66,0.0024656,0.0045821,0.00067512
433.64,0.0021387,0.0050466,0.0010903
434.63,0.0018156,0.0053185,0.0016819
435.61,0.0015087,0.0053667,0.0024798
436.59,0.0012273,0.0051877,0.0034981
437.57,0.00097817,0.004807,0.0047204
438.56,0.0007638,0.0042722,0.0060991
439.54,0.0005845,0.0036437,0.0075499
440.52,0.00043848,0.002984,0.0089588
441.51,0.00032255,0.0023478,0.010196
442.49,0.00023273,0.0017756,0.011137
443.47,0.00016474,0.0012914,0.011679
444.46,0.00011444,0.00090388,0.011767
445.44,7.8037e-05,0.00060906,0.011396
446.42,5.2226e-05,0.00039514,0.010612
447.41,3.4341e-05,0.00024716,0.00951
448.39,2.2182e-05,0.00014906,0.0082041
449.37,1.4079e-05,8.6727e-05,0.0068169
450.36,8.7822e-06,4.8701e-05,0.0054584
451.34,5.3856e-06,2.6407e-05,0.0042139
452.32,3.2474e-06,1.3833e-05,0.0031379
453.3,1.9259e-06,7.0037e-06,0.002255
454.29,1.1236e-06,3.4288e-06,0.0015646
455.27,6.4504e-07,1.624e-06,0.0010486
456.25,3.6424e-07,7.438e-07,0.00067885
457.24,2.0258e-07,3.3011e-07,0.00042508
458.22,1.1094e-07,1.4193e-07,0.00025746
459.2,5.9835e-08,5.9133e-08,0.0001509
460.19,3.1788e-08,2.3887e-08,8.5624e-05
461.17,1.6639e-08,9.3587e-09,4.7055e-05
462.15,8.5829e-09,3.5579e-09,2.5056e-05
463.13,4.3638e-09,1.313e-09,1.2932e-05
464.12,2.1873e-09,4.7056e-10,6.4731e-06
465.1,1.0811e-09,1.6383e-10,3.1432e-06
466.08,5.2657e-10,5.5376e-11,1.4801e-06
467.07,2.5319e-10,1.8218e-11,6.7721e-07
468.05,1.2011e-10,5.8293e-12,3.0095e-07
469.03,5.6231e-11,1.8149e-12,1.2995e-07
470.02,2.5982e-11,5.5e-13,5.4546e-08
