399.23,-0.00129
400.22,-0.00132
401.2,-0.00133
402.18,-0.00133
403.17,-0.00128
404.15,-0.00132
405.13,-0.00129
406.12,-0.0012
407.1,-0.00105
408.08,-0.00095835
409.07,-0.00082552
410.05,-0.00073031
411.03,-0.000625
412.01,-0.00044025
413,-0.00021643
413.98,3.56e-05
414.96,0.00029369
415.95,0.0005504
416.93,0.00080747
417.91,0.00111
418.9,0.00139
419.88,0.00176
420.86,0.00209
421.85,0.00251
422.83,0.00289
423.81,0.00336
424.79,0.00372
425.78,0.00418
426.76,0.0047
427.74,0.00516
428.73,0.00559
429.71,0.00613
430.69,0.00664
431.68,0.00713
432.66,0.0077
433.64,0.00824
434.63,0.00878
435.61,0.00931
436.59,0.00986
437.57,0.01048
438.56,0.01107
439.54,0.01171
440.52,0.01225
441.51,0.01276
442.49,0.01306
443.47,0.0131
444.46,0.01275
445.44,0.01201
446.42,0.01084
447.41,0.00937
448.39,0.00771
449.37,0.00603
450.36,0.00443
451.34,0.00295
452.32,0.00174
453.3,0.00068881
454.29,-0.00020348
455.27,-0.00096685
456.25,-0.00164
457.24,-0.00217
458.22,-0.00257
459.2,-0.0028
460.19,-0.00288
461.17,-0.00288
462.15,-0.00288
463.13,-0.00287
464.12,-0.00291
465.1,-0.00296
466.08,-0.003
467.07,-0.00296
468.05,-0.00283
469.03,-0.00267
470.02,-0.00252
